,Un_Named,Date,Infrastructure_Machineries,Daily_Sales _Percentage,Daily_Sales_Quantity,Market_Share,Political,Marketing,Budget,Customer_Id,Region
1933,1933,11/19/2019,Excavators(crawler),0.029959176,16,35,1,0,21410.07,CUST01934,Singhside
1934,1934,11/19/2019,Loaders (Wheeled),0.029959176,14,35,1,0,21410.07,CUST01935,Port Andrewfort
1935,1935,11/19/2019,invalid_data,0.029959176,21,35,1,0,21410.07,CUST01936,Taylormouth
1936,1936,Compactors,11/19/2019,0.029959176,25,35,1,0,21410.07,CUST01937,Joshuaville
1937,1937,11/19/2019,Tele Handlers ,0.029959176,-1,35,1,0,21410.07,CUST01938,Wendystad
1938,1938,11/20/2019,Backhoe Loader,0.034874042,27,35,1,0,21410.07,CUST01939,North Michaelville
1939,1939,11/20/2019,Excavators(crawler),0.034874042,11,35,1,0,21410.07,CUST01940,Brandihaven
1940,1940,,Loaders (Wheeled),-0.034874042,-8,35,1,0,21410.07,CUST01941,Lawrenceport
1941,1941,11/20/2019,Skid Steer Loaders,0.034874042,20,35,1,0,21410.07,CUST01942,Davidville
1942,1942,11/20/2019,Compactors,0.034874042,19,35,1,0,21410.07,CUST01943,Walkerberg
1943,1943,11/20/2019,Tele Handlers ,0.034874042,10,35,1,0,21410.07,CUST01944,Lake Scott
1944,1944,11/21/2019,Backhoe Loader,0.02726277,3494,35000,1,0,21410.07,CUST01945,Hoodville
1945,1945,11/21/2019,Excavators(crawler),0.02726277,18,35,1,0,21410.07,CUST01946,Johnsonbury
1946,1946,11/21/2019,Loaders (Wheeled),0.02726277,27,35,1,0,21410.07,CUST01947,Martinport
1947,1947,11/21/2019,Skid Steer Loaders,0.02726277,15,35,1,0,21410.07,CUST01948,Ambermouth
1948,1948,11/21/2019,Compactors,0.02726277,11,35,1,0,21410.07,CUST01949,Mitchellhaven
1949,1949,11/21/2019,Tele Handlers ,0.02726277,16,35,1,0,21410.07,CUST01950,Laurabury
1950,1950,3/15/2025,invalid_data,0.029110823,19,35,1,0,21410.07,CUST01951,Simmonstown
1951,1951,11/22/2019,Excavators(crawler),0.029110823,12,35,1,0,21410.07,CUST01952,West Ericchester
1952,1952,11/22/2019,Loaders (Wheeled),0.029110823,9,35,1,0,21410.07,CUST01953,West Justin
1953,1953,11/22/2019,Skid Steer Loaders,0.029110823,30,35,1,0,21410.07,CUST01954,North Melissaside
1954,1954,11/22/2019,Compactors,0.029110823,16,35,1,0,21410.07,CUST01955,South Andreashire
1955,1955,11/22/2019,Tele Handlers ,0.029110823,36,35,1,0,21410.07,CUST01956,West Tracey
1956,1956,11/23/2019,Backhoe Loader,0.027370308,24,35,1,0,21410.07,CUST01957,West Keithview
1957,1957,11/23/2019,Excavators(crawler),0.027370308,13,35,1,0,21410.07,CUST01958,Jimenezbury
1958,1958,Loaders (Wheeled),11/23/2019,0.027370308,20,35,1,0,21410.07,CUST01959,Port Amyville
1959,1959,11/23/2019,Skid Steer Loaders,0.027370308,15,35,1,0,21410.07,CUST01960,North Angelicatown
1960,1960,,Compactors,-0.027370308,0,35,1,0,21410.07,CUST01961,North Patricia
1961,1961,11/23/2019,Tele Handlers ,0.027370308,25,35,1,0,21410.07,CUST01962,West Nancyland
1962,1962,11/24/2019,Backhoe Loader,0.033687145,3517,35000,1,0,21410.07,CUST01963,Wileyland
1963,1963,11/24/2019,Excavators(crawler),0.033687145,24,35,1,0,21410.07,CUST01964,Stevenport
1964,1964,11/24/2019,Loaders (Wheeled),0.033687145,20,35,1,0,21410.07,CUST01965,Ryanberg
1965,1965,11/24/2019,invalid_data,0.033687145,11,35,1,0,21410.07,CUST01966,New Samantha
1966,1966,11/24/2019,Compactors,0.033687145,-1,35,1,0,21410.07,CUST01967,New Tonya
1967,1967,11/24/2019,Tele Handlers ,0.033687145,25,35,1,0,21410.07,CUST01968,Hallbury
1968,1968,11/25/2019,Backhoe Loader,0.037494772,14,35,1,0,21410.07,CUST01969,North Heidi
1969,1969,11/25/2019,Excavators(crawler),0.037494772,35,35,1,0,21410.07,CUST01970,East Alexisburgh
1970,1970,,Loaders (Wheeled),0.037494772,22,35,1,0,21410.07,CUST01971,Nicholsbury
1971,1971,11/25/2019,Skid Steer Loaders,0.037494772,37,35,1,0,21410.07,CUST01972,Port Andrewton
1972,1972,11/25/2019,Compactors,0.037494772,22,35,1,0,21410.07,CUST01973,Sarahport
1973,1973,11/25/2019,Tele Handlers ,0.037494772,15,35,1,0,21410.07,CUST01974,Monicaview
1974,1974,11/26/2019,Backhoe Loader,0.035355969,19,35,1,0,21410.07,CUST01975,New Michaelbury
1975,1975,3/15/2025,Excavators(crawler),0.035355969,17,35,1,0,21410.07,CUST01976,South Reginahaven
1976,1976,11/26/2019,Loaders (Wheeled),0.035355969,29,35,1,0,21410.07,CUST01977,Samanthamouth
1977,1977,11/26/2019,Skid Steer Loaders,0.035355969,23,35,1,0,21410.07,CUST01978,Davidtown
1978,1978,11/26/2019,Compactors,0.035355969,22,35,1,0,21410.07,CUST01979,South Carolynstad
1979,1979,11/26/2019,Tele Handlers ,0.035355969,29,35,1,0,21410.07,CUST01980,Gonzalesshire
1980,1980,invalid_data,,-0.036180424,3457,35000,1,0,21410.07,CUST01981,Spearsmouth
1981,1981,11/27/2019,Excavators(crawler),0.036180424,15,35,1,0,21410.07,CUST01982,Barrhaven
1982,1982,11/27/2019,Loaders (Wheeled),0.036180424,19,35,1,0,21410.07,CUST01983,Robertchester
1983,1983,11/27/2019,Skid Steer Loaders,0.036180424,19,35,1,0,21410.07,CUST01984,Gregoryborough
1984,1984,11/27/2019,Compactors,0.036180424,22,35,1,0,21410.07,CUST01985,Brettbury
1985,1985,11/27/2019,Tele Handlers ,0.036180424,18,35,1,0,21410.07,CUST01986,Hamiltonberg
1986,1986,11/28/2019,Backhoe Loader,0.039784925,31,35,1,0,21410.07,CUST01987,South Jessica
1987,1987,11/28/2019,Excavators(crawler),0.039784925,17,35,1,0,21410.07,CUST01988,Rossmouth
1988,1988,11/28/2019,Loaders (Wheeled),0.039784925,45,35,1,0,21410.07,CUST01989,New Christopherville
1989,1989,11/28/2019,Skid Steer Loaders,0.039784925,16,35,1,0,21410.07,CUST01990,Staceychester
1990,1990,,Compactors,0.039784925,38,35,1,0,21410.07,CUST01991,East Melinda
1991,1991,11/28/2019,Tele Handlers ,0.039784925,15,35,1,0,21410.07,CUST01992,Stevensview
1992,1992,11/29/2019,Backhoe Loader,0.039605696,22,35,1,0,21410.07,CUST01993,New Annaburgh
1993,1993,11/29/2019,Excavators(crawler),0.039605696,11,35,1,0,21410.07,CUST01994,Alexanderfurt
1994,1994,11/29/2019,Loaders (Wheeled),0.039605696,21,35,1,0,21410.07,CUST01995,Jensenhaven
1995,1995,11/29/2019,invalid_data,0.039605696,20,35,1,0,21410.07,CUST01996,South Andrea
1996,1996,11/29/2019,Compactors,0.039605696,4,35,1,0,21410.07,CUST01997,Lake Adam
1997,1997,11/29/2019,Tele Handlers ,0.039605696,16,35,1,0,21410.07,CUST01998,Cortezville
1998,1998,11/30/2019,Backhoe Loader,0.031914767,3527,35000,1,0,21410.07,CUST01999,Johnstonland
1999,1999,11/30/2019,Excavators(crawler),0.031914767,21,35,1,0,21410.07,CUST02000,North April
2000,2000,3/15/2025,Loaders (Wheeled),-0.031914767,0,35,1,0,21410.07,CUST02001,Port Nicholasside
2001,2001,11/30/2019,Skid Steer Loaders,0.031914767,31,35,1,0,21410.07,CUST02002,Lake Tarachester
2002,2002,Compactors,11/30/2019,0.031914767,27,35,1,0,21410.07,CUST02003,Ashleymouth
2003,2003,11/30/2019,Tele Handlers ,0.031914767,13,35,1,0,21410.07,CUST02004,North Jesus
2004,2004,12/1/2019,Backhoe Loader,0.034463806,21,35,1,0,29343.36,CUST02005,Scottport
2005,2005,12/1/2019,Excavators(crawler),0.034463806,22,35,1,0,29343.36,CUST02006,Lake Melissafort
2006,2006,12/1/2019,Loaders (Wheeled),0.034463806,25,35,1,0,29343.36,CUST02007,Suarezport
2007,2007,12/1/2019,Skid Steer Loaders,0.034463806,15,35,1,0,29343.36,CUST02008,West Arthur
2008,2008,12/1/2019,Compactors,0.034463806,20,35,1,0,29343.36,CUST02009,North John
2009,2009,12/1/2019,Tele Handlers ,0.034463806,31,35,1,0,29343.36,CUST02010,Lake Michaelshire
2010,2010,,invalid_data,0.038629891,20,35,1,0,29343.36,CUST02011,Port Patrickton
2011,2011,12/2/2019,Excavators(crawler),0.038629891,14,35,1,0,29343.36,CUST02012,West Donna
2012,2012,12/2/2019,Loaders (Wheeled),0.038629891,19,35,1,0,29343.36,CUST02013,Lake Codyton
2013,2013,12/2/2019,Skid Steer Loaders,0.038629891,10,35,1,0,29343.36,CUST02014,Elizabethstad
2014,2014,12/2/2019,Compactors,0.038629891,24,35,1,0,29343.36,CUST02015,Potterfort
2015,2015,12/2/2019,Tele Handlers ,0.038629891,15,35,1,0,29343.36,CUST02016,West Kendraton
2016,2016,12/3/2019,Backhoe Loader,0.025637758,3491,35000,1,0,29343.36,CUST02017,Sanderstown
2017,2017,12/3/2019,Excavators(crawler),0.025637758,9,35,1,0,29343.36,CUST02018,East Travistown
2018,2018,12/3/2019,Loaders (Wheeled),0.025637758,29,35,1,0,29343.36,CUST02019,Davidfort
2019,2019,12/3/2019,Skid Steer Loaders,0.025637758,21,35,1,0,29343.36,CUST02020,Ryanmouth
2020,2020,,Compactors,-0.025637758,-2,35,1,0,29343.36,CUST02021,East Victoriashire
2021,2021,12/3/2019,Tele Handlers ,0.025637758,22,35,1,0,29343.36,CUST02022,Morganville
2022,2022,12/4/2019,Backhoe Loader,0.028812108,14,35,1,0,29343.36,CUST02023,Evanston
2023,2023,12/4/2019,Excavators(crawler),0.028812108,4,35,1,0,29343.36,CUST02024,Luceroland
2024,2024,Loaders (Wheeled),12/4/2019,0.028812108,33,35,1,0,29343.36,CUST02025,Josephbury
2025,2025,3/15/2025,invalid_data,0.028812108,32,35,1,0,29343.36,CUST02026,New Laurahaven
2026,2026,12/4/2019,Compactors,0.028812108,26,35,1,0,29343.36,CUST02027,Allisonburgh
2027,2027,12/4/2019,Tele Handlers ,0.028812108,11,35,1,0,29343.36,CUST02028,South Reneeton
2028,2028,12/5/2019,Backhoe Loader,0.03216967,14,35,1,0,29343.36,CUST02029,Susanfurt
2029,2029,12/5/2019,Excavators(crawler),0.03216967,1,35,1,0,29343.36,CUST02030,Brandonfort
2030,2030,,Loaders (Wheeled),0.03216967,21,35,1,0,29343.36,CUST02031,New Stacy
2031,2031,12/5/2019,Skid Steer Loaders,0.03216967,3,35,1,0,29343.36,CUST02032,Lake Donald
2032,2032,12/5/2019,Compactors,0.03216967,29,35,1,0,29343.36,CUST02033,Lynnport
2033,2033,12/5/2019,Tele Handlers ,0.03216967,22,35,1,0,29343.36,CUST02034,Richardport
2034,2034,12/6/2019,Backhoe Loader,0.030429155,3509,35000,1,0,29343.36,CUST02035,South Ashley
2035,2035,12/6/2019,Excavators(crawler),0.030429155,19,35,1,0,29343.36,CUST02036,New Virginia
2036,2036,12/6/2019,Loaders (Wheeled),0.030429155,28,35,1,0,29343.36,CUST02037,Beckerton
2037,2037,12/6/2019,Skid Steer Loaders,0.030429155,29,35,1,0,29343.36,CUST02038,Silvastad
2038,2038,12/6/2019,Compactors,0.030429155,30,35,1,0,29343.36,CUST02039,North Phillip
2039,2039,12/6/2019,Tele Handlers ,0.030429155,-6,35,1,0,29343.36,CUST02040,Harrisstad
2040,2040,,invalid_data,-0.032918451,-18,35,1,0,29343.36,CUST02041,East Brandon
2041,2041,12/7/2019,Excavators(crawler),0.032918451,18,35,1,0,29343.36,CUST02042,East Jasmine
2042,2042,12/7/2019,Loaders (Wheeled),0.032918451,34,35,1,0,29343.36,CUST02043,New Patrickberg
2043,2043,12/7/2019,Skid Steer Loaders,0.032918451,17,35,1,0,29343.36,CUST02044,Kimberlyport
2044,2044,12/7/2019,Compactors,0.032918451,1,35,1,0,29343.36,CUST02045,Port Janet
2045,2045,12/7/2019,Tele Handlers ,0.032918451,29,35,1,0,29343.36,CUST02046,Kevinport
2046,2046,Backhoe Loader,12/8/2019,0.029616648,14,35,1,0,29343.36,CUST02047,Lopezmouth
2047,2047,12/8/2019,Excavators(crawler),0.029616648,14,35,1,0,29343.36,CUST02048,Port Patrickshire
2048,2048,12/8/2019,Loaders (Wheeled),0.029616648,28,35,1,0,29343.36,CUST02049,Hillbury
2049,2049,12/8/2019,Skid Steer Loaders,0.029616648,18,35,1,0,29343.36,CUST02050,Glennport
2050,2050,3/15/2025,Compactors,0.029616648,25,35,1,0,29343.36,CUST02051,South Danielton
2051,2051,12/8/2019,Tele Handlers ,0.029616648,9,35,1,0,29343.36,CUST02052,Johnsonborough
2052,2052,12/9/2019,Backhoe Loader,0.024112317,3525,35000,1,0,29343.36,CUST02053,Markhaven
2053,2053,12/9/2019,Excavators(crawler),0.024112317,14,35,1,0,29343.36,CUST02054,Starkchester
2054,2054,12/9/2019,Loaders (Wheeled),0.024112317,9,35,1,0,29343.36,CUST02055,South Antoniofurt
2055,2055,12/9/2019,invalid_data,0.024112317,9,35,1,0,29343.36,CUST02056,North Brandytown
2056,2056,12/9/2019,Compactors,0.024112317,22,35,1,0,29343.36,CUST02057,East Stephanietown
2057,2057,12/9/2019,Tele Handlers ,0.024112317,20,35,1,0,29343.36,CUST02058,Charlenefurt
2058,2058,12/10/2019,Backhoe Loader,0.0310465,38,35,1,0,29343.36,CUST02059,South Davidport
2059,2059,12/10/2019,Excavators(crawler),0.0310465,20,35,1,0,29343.36,CUST02060,Kimberlyburgh
2060,2060,,Loaders (Wheeled),-0.0310465,4,35,1,0,29343.36,CUST02061,Joannafurt
2061,2061,12/10/2019,Skid Steer Loaders,0.0310465,27,35,1,0,29343.36,CUST02062,Housechester
2062,2062,12/10/2019,Compactors,0.0310465,23,35,1,0,29343.36,CUST02063,Howardburgh
2063,2063,12/10/2019,Tele Handlers ,0.0310465,6,35,1,0,29343.36,CUST02064,North Robertfurt
2064,2064,12/11/2019,Backhoe Loader,0.037721796,29,35,1,0,29343.36,CUST02065,Lake Margaretfurt
2065,2065,12/11/2019,Excavators(crawler),0.037721796,21,35,1,0,29343.36,CUST02066,Smithmouth
2066,2066,12/11/2019,Loaders (Wheeled),0.037721796,12,35,1,0,29343.36,CUST02067,Tracyport
2067,2067,12/11/2019,Skid Steer Loaders,0.037721796,30,35,1,0,29343.36,CUST02068,Jamesville
2068,2068,Compactors,12/11/2019,0.037721796,21,35,1,0,29343.36,CUST02069,Heatherborough
2069,2069,12/11/2019,Tele Handlers ,0.037721796,14,35,1,0,29343.36,CUST02070,Deniseville
2070,2070,,invalid_data,0.035710445,3517,35000,1,0,29343.36,CUST02071,Rodriguezland
2071,2071,12/12/2019,Excavators(crawler),0.035710445,16,35,1,0,29343.36,CUST02072,Douglasside
2072,2072,12/12/2019,Loaders (Wheeled),0.035710445,28,35,1,0,29343.36,CUST02073,New Kevinville
2073,2073,12/12/2019,Skid Steer Loaders,0.035710445,30,35,1,0,29343.36,CUST02074,New Gary
2074,2074,12/12/2019,Compactors,0.035710445,11,35,1,0,29343.36,CUST02075,Kathrynside
2075,2075,3/15/2025,Tele Handlers ,0.035710445,35,35,1,0,29343.36,CUST02076,North Michaelview
2076,2076,12/13/2019,Backhoe Loader,0.028760331,1,35,1,0,29343.36,CUST02077,Dylanburgh
2077,2077,12/13/2019,Excavators(crawler),0.028760331,22,35,1,0,29343.36,CUST02078,North Rose
2078,2078,12/13/2019,Loaders (Wheeled),0.028760331,23,35,1,0,29343.36,CUST02079,Kristinachester
2079,2079,12/13/2019,Skid Steer Loaders,0.028760331,24,35,1,0,29343.36,CUST02080,New Sherry
2080,2080,,Compactors,-0.028760331,-15,35,1,0,29343.36,CUST02081,West Brian
2081,2081,12/13/2019,Tele Handlers ,0.028760331,7,35,1,0,29343.36,CUST02082,Gainesview
2082,2082,12/14/2019,Backhoe Loader,0.026968037,25,35,1,0,29343.36,CUST02083,Lake Mackenzie
2083,2083,12/14/2019,Excavators(crawler),0.026968037,19,35,1,0,29343.36,CUST02084,West Bridgethaven
2084,2084,12/14/2019,Loaders (Wheeled),0.026968037,10,35,1,0,29343.36,CUST02085,East Wendy
2085,2085,12/14/2019,invalid_data,0.026968037,11,35,1,0,29343.36,CUST02086,Lake Jennatown
2086,2086,12/14/2019,Compactors,0.026968037,9,35,1,0,29343.36,CUST02087,Phillipsmouth
2087,2087,12/14/2019,Tele Handlers ,0.026968037,18,35,1,0,29343.36,CUST02088,Herrerahaven
2088,2088,12/15/2019,Backhoe Loader,0.030620333,3523,35000,1,0,29343.36,CUST02089,Lake Evan
2089,2089,12/15/2019,Excavators(crawler),0.030620333,19,35,1,0,29343.36,CUST02090,Port Rebekahshire
2090,2090,Loaders (Wheeled),,0.030620333,29,35,1,0,29343.36,CUST02091,Duanemouth
2091,2091,12/15/2019,Skid Steer Loaders,0.030620333,16,35,1,0,29343.36,CUST02092,Alexisbury
2092,2092,12/15/2019,Compactors,0.030620333,17,35,1,0,29343.36,CUST02093,Port Melanie
2093,2093,12/15/2019,Tele Handlers ,0.030620333,0,35,1,0,29343.36,CUST02094,Martinfort
2094,2094,12/16/2019,Backhoe Loader,0.032464403,19,35,1,0,29343.36,CUST02095,Marilynland
2095,2095,12/16/2019,Excavators(crawler),0.032464403,37,35,1,0,29343.36,CUST02096,Anthonyville
2096,2096,12/16/2019,Loaders (Wheeled),0.032464403,16,35,1,0,29343.36,CUST02097,Lake Randychester
2097,2097,12/16/2019,Skid Steer Loaders,0.032464403,14,35,1,0,29343.36,CUST02098,Fitzgeraldtown
2098,2098,12/16/2019,Compactors,0.032464403,7,35,1,0,29343.36,CUST02099,South Stacy
2099,2099,12/16/2019,Tele Handlers ,0.032464403,36,35,1,0,29343.36,CUST02100,New Lindafurt
2100,2100,3/15/2025,invalid_data,-0.0378373,-13,35,1,0,29343.36,CUST02101,Jamesfort
2101,2101,12/17/2019,Excavators(crawler),0.0378373,18,35,1,0,29343.36,CUST02102,Sarahtown
2102,2102,12/17/2019,Loaders (Wheeled),0.0378373,16,35,1,0,29343.36,CUST02103,South Nicholasland
2103,2103,12/17/2019,Skid Steer Loaders,0.0378373,13,35,1,0,29343.36,CUST02104,Eatonfort
2104,2104,12/17/2019,Compactors,0.0378373,21,35,1,0,29343.36,CUST02105,South Jacob
2105,2105,12/17/2019,Tele Handlers ,0.0378373,32,35,1,0,29343.36,CUST02106,Lake Tinamouth
2106,2106,12/18/2019,Backhoe Loader,0.03203027,3499,35000,1,0,29343.36,CUST02107,South Cheyenneside
2107,2107,12/18/2019,Excavators(crawler),0.03203027,5,35,1,0,29343.36,CUST02108,West Maryberg
2108,2108,12/18/2019,Loaders (Wheeled),0.03203027,22,35,1,0,29343.36,CUST02109,East Sergio
2109,2109,12/18/2019,Skid Steer Loaders,0.03203027,19,35,1,0,29343.36,CUST02110,South Joannaville
2110,2110,,Compactors,0.03203027,31,35,1,0,29343.36,CUST02111,East Melissaton
2111,2111,12/18/2019,Tele Handlers ,0.03203027,17,35,1,0,29343.36,CUST02112,Buckleyfort
2112,2112,Backhoe Loader,12/19/2019,0.029959176,24,35,1,0,29343.36,CUST02113,New Brandiview
2113,2113,12/19/2019,Excavators(crawler),0.029959176,23,35,1,0,29343.36,CUST02114,Mannmouth
2114,2114,12/19/2019,Loaders (Wheeled),0.029959176,8,35,1,0,29343.36,CUST02115,Kempmouth
2115,2115,12/19/2019,invalid_data,0.029959176,16,35,1,0,29343.36,CUST02116,North Michellefurt
2116,2116,12/19/2019,Compactors,0.029959176,27,35,1,0,29343.36,CUST02117,Owenton
2117,2117,12/19/2019,Tele Handlers ,0.029959176,5,35,1,0,29343.36,CUST02118,New Benjamin
2118,2118,12/20/2019,Backhoe Loader,0.034874042,0,35,1,0,29343.36,CUST02119,Amyfort
2119,2119,12/20/2019,Excavators(crawler),0.034874042,28,35,1,0,29343.36,CUST02120,Fuentestown
2120,2120,,Loaders (Wheeled),-0.034874042,-23,35,1,0,29343.36,CUST02121,North Melinda
2121,2121,12/20/2019,Skid Steer Loaders,0.034874042,17,35,1,0,29343.36,CUST02122,North Steven
2122,2122,12/20/2019,Compactors,0.034874042,17,35,1,0,29343.36,CUST02123,Lake Marktown
2123,2123,12/20/2019,Tele Handlers ,0.034874042,13,35,1,0,29343.36,CUST02124,South Samanthaborough
2124,2124,12/21/2019,Backhoe Loader,0.02726277,3493,35000,1,0,29343.36,CUST02125,Colemanstad
2125,2125,3/15/2025,Excavators(crawler),0.02726277,5,35,1,0,29343.36,CUST02126,Rhondaton
2126,2126,12/21/2019,Loaders (Wheeled),0.02726277,12,35,1,0,29343.36,CUST02127,Williamside
2127,2127,12/21/2019,Skid Steer Loaders,0.02726277,-1,35,1,0,29343.36,CUST02128,Jennifermouth
2128,2128,12/21/2019,Compactors,0.02726277,22,35,1,0,29343.36,CUST02129,East Glendaside
2129,2129,12/21/2019,Tele Handlers ,0.02726277,10,35,1,0,29343.36,CUST02130,West Kaylamouth
2130,2130,,invalid_data,0.029110823,27,35,1,0,29343.36,CUST02131,Kingborough
2131,2131,12/22/2019,Excavators(crawler),0.029110823,13,35,1,0,29343.36,CUST02132,South Brettmouth
2132,2132,12/22/2019,Loaders (Wheeled),0.029110823,27,35,1,0,29343.36,CUST02133,Lake Susanmouth
2133,2133,12/22/2019,Skid Steer Loaders,0.029110823,25,35,1,0,29343.36,CUST02134,Floresburgh
2134,2134,Compactors,12/22/2019,0.029110823,10,35,1,0,29343.36,CUST02135,Maxwellton
2135,2135,12/22/2019,Tele Handlers ,0.029110823,14,35,1,0,29343.36,CUST02136,Robertburgh
2136,2136,12/23/2019,Backhoe Loader,0.027370308,15,35,1,0,29343.36,CUST02137,Jacksontown
2137,2137,12/23/2019,Excavators(crawler),0.027370308,23,35,1,0,29343.36,CUST02138,Marvinborough
2138,2138,12/23/2019,Loaders (Wheeled),0.027370308,15,35,1,0,29343.36,CUST02139,Staceyberg
2139,2139,12/23/2019,Skid Steer Loaders,0.027370308,23,35,1,0,29343.36,CUST02140,Dianafurt
2140,2140,,Compactors,-0.027370308,-10,35,1,0,29343.36,CUST02141,Hamiltonstad
2141,2141,12/23/2019,Tele Handlers ,0.027370308,-3,35,1,0,29343.36,CUST02142,Lake Kelseychester
2142,2142,12/24/2019,Backhoe Loader,0.033687145,3521,35000,1,0,29343.36,CUST02143,North Alicia
2143,2143,12/24/2019,Excavators(crawler),0.033687145,16,35,1,0,29343.36,CUST02144,Phillipsborough
2144,2144,12/24/2019,Loaders (Wheeled),0.033687145,18,35,1,0,29343.36,CUST02145,Millerberg
2145,2145,12/24/2019,invalid_data,0.033687145,3,35,1,0,29343.36,CUST02146,South Melissaport
2146,2146,12/24/2019,Compactors,0.033687145,23,35,1,0,29343.36,CUST02147,Lake Nathanborough
2147,2147,12/24/2019,Tele Handlers ,0.033687145,12,35,1,0,29343.36,CUST02148,Wesleyfort
2148,2148,12/25/2019,Backhoe Loader,0.037494772,17,35,1,0,29343.36,CUST02149,North Amanda
2149,2149,12/25/2019,Excavators(crawler),0.037494772,24,35,1,0,29343.36,CUST02150,Williamland
2150,2150,3/15/2025,Loaders (Wheeled),0.037494772,22,35,1,0,29343.36,CUST02151,Steventon
2151,2151,12/25/2019,Skid Steer Loaders,0.037494772,16,35,1,0,29343.36,CUST02152,East Bethville
2152,2152,12/25/2019,Compactors,0.037494772,17,35,1,0,29343.36,CUST02153,South Ashleyshire
2153,2153,12/25/2019,Tele Handlers ,0.037494772,11,35,1,0,29343.36,CUST02154,New Katelynshire
2154,2154,12/26/2019,Backhoe Loader,0.035355969,19,35,1,0,29343.36,CUST02155,South Katherine
2155,2155,12/26/2019,Excavators(crawler),0.035355969,20,35,1,0,29343.36,CUST02156,New Garrett
2156,2156,Loaders (Wheeled),12/26/2019,0.035355969,20,35,1,0,29343.36,CUST02157,West Sheila
2157,2157,12/26/2019,Skid Steer Loaders,0.035355969,7,35,1,0,29343.36,CUST02158,South Jonathanberg
2158,2158,12/26/2019,Compactors,0.035355969,20,35,1,0,29343.36,CUST02159,Elizabethtown
2159,2159,12/26/2019,Tele Handlers ,0.035355969,24,35,1,0,29343.36,CUST02160,Millershire
2160,2160,,invalid_data,-0.036180424,3495,35000,1,0,29343.36,CUST02161,Lunaberg
2161,2161,12/27/2019,Excavators(crawler),0.036180424,17,35,1,0,29343.36,CUST02162,Michaelbury
2162,2162,12/27/2019,Loaders (Wheeled),0.036180424,25,35,1,0,29343.36,CUST02163,Port Andre
2163,2163,12/27/2019,Skid Steer Loaders,0.036180424,25,35,1,0,29343.36,CUST02164,New Wendystad
2164,2164,12/27/2019,Compactors,0.036180424,14,35,1,0,29343.36,CUST02165,Williamburgh
2165,2165,12/27/2019,Tele Handlers ,0.036180424,39,35,1,0,29343.36,CUST02166,Shepardfort
